y,round
0.34735591437236163,1
0.13695729699676,1
1.3824132312994946,1
0.08408465225883768,1
0.1586791609278833,1
0.6277070644318627,1
0.08225949346183406,1
0.01831563888873418,1
0.5556195538007762,1
0.324688410656261,1
0.07161533059521678,1
0.01831563888873418,1
0.320925884177807,1
0.6534203389361162,1
0.11018769526501791,1
0.09191474349763266,1
0.13245532529658471,1
0.01831563888873418,1
0.1433697083556638,1
0.07998587698592058,1
0.12022144389664113,1
0.01831563888873418,1
0.6378225360206412,1
0.23263565221076754,1
0.33196528377890855,1
0.05424199319480554,1
0.14604431057340228,1
0.15407343331472137,1
0.1609312714062557,1
0.01831563888873418,1
0.01831563888873418,1
0.01831563888873418,1
0.24632835476487408,1
0.01831563888873418,1
0.103787602858881,1
0.0700162876537273,1
1.724911214544801,1
0.01831563888873418,1
0.01831563888873418,1
0.15192980637606018,1
0.12529208301792363,1
0.01831563888873418,1
0.10732442897237822,1
0.07343641179280855,1
0.08236325949079093,1
0.06953527569799725,1
0.1659281233505068,1
0.01831563888873418,1
0.10610155180481512,1
0.01831563888873418,1
0.01831563888873418,1
0.08918607222783329,1
0.12294446621736059,1
0.10001050387924333,1
0.14085033885206658,1
0.07552385825308564,1
0.18308953706373463,1
0.17986762545518684,1
0.01831563888873418,1
0.06001250758515234,1
0.21492418624737705,1
0.3573147267495642,1
0.08476155069761085,1
0.5313590457329407,1
1.7803796000896541,1
0.1701625465340922,1
0.2171091049597406,1
0.01831563888873418,1
0.0874071113897828,1
0.0822940341547146,1
0.2630560155372674,1
0.01831563888873418,1
0.13506212723063346,1
0.7791859937284156,1
0.08320925858428083,1
0.1697737206612778,1
0.01831563888873418,1
0.08386295347253357,1
0.07747867321463855,1
0.12919696100156733,1
0.65727400763853,1
0.07408650373218675,1
0.0912067580766088,1
0.6277070644318627,2
0.19923507048600625,2
0.3153829052167567,2
0.14234420201677495,2
1.6256634879522291,2
0.20362423520618356,2
0.6352059512463286,2
1.4356398611493641,2
0.09613713990013824,2
0.3744362289854825,2
0.47724284797387956,2
0.109470418832745,2
0.1330519656241108,2
1.8591775221505946,2
1.8591775221505946,2
0.1002748900760792,2
0.3744362289854825,2
1.7050859414778285,2
1.5034080315413227,2
0.6352059512463286,2
0.34544676647560957,2
0.3153829052167567,2
0.3128150393694979,2
0.20362423520618356,2
2.05122894364812,2
0.1288473223785794,2
1.226640390154667,2
1.6112991712706142,2
1.7803796000896541,2
0.46656334142098516,2
0.20362423520618356,2
0.14021599205425578,2
1.4481912652995335,2
0.46256659054350846,2
0.19858538010961962,2
0.7586451623491253,2
0.5917694005391587,2
0.22104012790706584,2
1.0557596937511797,2
0.9692183160054111,2
0.14021599205425578,2
1.7050859414778285,2
1.8248176690975384,2
0.12685957182432006,2
1.2687691631812283,2
0.22460733978372088,2
0.46177496726046735,2
0.3195964203045817,2
0.21397614400552026,2
1.5306890368515387,2
0.4986426223013347,2
0.19021629012797298,2
0.6225039523100137,2
0.5917694005391587,2
1.8093119044608235,2
0.07462693343824363,2
1.9354074400343766,2
0.11942451764008456,2
0.4986426223013347,2
0.4986426223013347,2
1.0557596937511797,2
0.21272334319480513,2
0.6225039523100137,2
0.4986426223013347,2
0.3744362289854825,2
0.7586451623491253,2
1.8093119044608235,2
0.07462693343824363,2
0.46177496726046735,2
0.8318991765732943,2
0.11998052348218513,2
0.08453392134797588,2
0.1174139719131137,2
0.22104012790706584,2
1.4481912652995335,2
0.19923507048600625,2
0.3798156356566626,2
0.3153829052167567,2
1.9354074400343766,2
0.07462693343824363,2
0.09613713990013824,2
0.9692183160054111,2
0.8661369000388145,2
0.21024258960265718,2
0.1330519656241108,2
1.3253911883567953,2
0.10718473806892366,2
0.11942451764008456,2
0.17939265978756097,2
0.16915138119734993,2
1.5433997080689106,2
0.23071723451089615,2
1.4356398611493641,2
0.46256659054350846,2
0.10891431447009861,2
1.0452656113183902,2
1.6112991712706142,2
0.1002748900760792,2
1.3961474232003175,2
0.6352059512463286,2
0.3590801578212923,3
0.6433258920667945,3
0.4017803625848536,3
0.1622319421415096,3
0.14792188949773669,3
1.3552759384511932,3
0.22096978621622174,3
0.3590801578212923,3
0.4648775657628142,3
0.5073151152868888,3
0.2881657483543063,3
0.18710960281184633,3
0.3816457262944658,3
0.7310211461502463,3
0.5735214847774145,3
0.4630487020311573,3
1.8093119044608235,3
0.4630487020311573,3
0.5073151152868888,3
0.3816457262944658,3
1.4114616012860783,3
0.6655571558955986,3
0.44956344648142194,3
1.2444577681441666,3
1.5337449700880013,3
0.7581442244294788,3
0.22096978621622174,3
0.4630487020311573,3
1.724911214544801,3
0.17815957990363968,3
0.3059616076006181,3
0.3816457262944658,3
0.12622011558416563,3
0.19372830014522857,3
1.0779075522574852,3
2.05122894364812,3
0.8345582942449656,3
0.4380777797653318,3
1.3552759384511932,3
0.20969160605539547,3
1.331293088074552,3
1.766747353500522,3
1.3091374287797355,3
1.4718761787962387,3
0.2758340147260831,3
2.05122894364812,3
1.4481912652995335,3
1.2761908993986693,3
0.1503851167503047,3
0.4779693694081486,3
0.45075079342370816,3
0.38616654328336314,3
0.5537864350257645,3
0.7137821011873691,3
0.40756089141010726,3
0.5073151152868888,3
2.234340755174164,3
1.4114616012860783,3
0.770213619599176,3
0.7027350472433227,3
1.3219205296678231,3
1.2761908993986693,3
0.557754364830898,3
1.8298135044853112,3
0.2912702196189591,3
1.0779075522574852,3
1.026542374701963,3
2.024429182603518,3
0.4630487020311573,3
1.3219205296678231,3
1.4404815947956506,3
1.5337449700880013,3
0.2912702196189591,3
1.86548151869389,3
1.4114616012860783,3
0.7027350472433227,3
0.44956344648142194,3
1.8298135044853112,3
0.8535279283495312,3
2.178644618060431,3
0.1622319421415096,3
0.2833457559607787,3
0.5537864350257645,3
0.4648775657628142,3
1.7511865120616295,3
0.44956344648142194,3
0.7137821011873691,3
1.7435289262378533,3
0.17535244872531644,3
0.44956344648142194,3
0.3504268792320122,3
2.05122894364812,3
0.3161633306462758,3
1.4481912652995335,3
0.1604603993936786,3
0.5474183943240906,3
1.5034080315413227,3
1.0021563818692618,3
1.8298135044853112,3
1.8298135044853112,3
0.3725676404070209,4
0.8668933622470091,4
0.9143153538208789,4
0.42666818076310836,4
2.002263367513542,4
2.406600345812752,4
1.0088947987162162,4
2.0563162465375306,4
2.086829902939913,4
0.3798865146944959,4
0.5682784083204763,4
1.732195260875114,4
0.42934047178741347,4
1.5799321798357688,4
0.7421984689606842,4
0.01831563888873418,4
0.9124457070648567,4
1.723824570295943,4
1.7945661312232912,4
0.40719385556603155,4
2.002263367513542,4
1.7945661312232912,4
2.1466876123819945,4
0.7849799997187688,4
0.3798865146944959,4
1.6743508114062147,4
0.2973491639533575,4
0.4607655176447349,4
0.5316950669922547,4
1.948134392272828,4
2.116230607551231,4
1.7772297340876513,4
0.8563687600680733,4
0.3275319617692488,4
0.48705327286269373,4
1.7737295884061122,4
0.5256337397037593,4
1.5069694512967198,4
0.5904197112958867,4
1.0656828369916482,4
1.8330308647882285,4
0.8400854598968128,4
2.086829902939913,4
1.7435289262378533,4
1.9094555451030863,4
0.6048063483549165,4
1.8052998382125842,4
0.27514111919045825,4
1.7435289262378533,4
0.396056218603738,4
1.0656828369916482,4
2.002263367513542,4
0.5256337397037593,4
0.6345067201849229,4
0.5593372297969145,4
2.178644618060431,4
1.7435289262378533,4
0.33240986721066834,4
0.2607318945211162,4
0.38391484048492425,4
0.7849799997187688,4
1.5445267205050317,4
0.5904197112958867,4
0.2607318945211162,4
1.8036193771217583,4
1.572404358747919,4
0.42666818076310836,4
1.5069694512967198,4
1.813695509621331,4
0.4185907767980847,4
0.42666818076310836,4
0.34702975185331647,4
2.135656752569888,4
1.8298135044853112,4
0.38391484048492425,4
1.7543024170300057,4
1.9534694818647458,4
0.38391484048492425,4
1.9235424641877141,4
0.27514111919045825,4
1.846977594440552,4
0.2973491639533575,4
1.948134392272828,4
0.3748434983090449,4
0.4930135085913047,4
0.27514111919045825,4
1.6743508114062147,4
0.6269387671193689,4
0.8837107128051929,4
0.6048063483549165,4
0.8563687600680733,4
0.6345067201849229,4
1.6629440710415933,4
1.9094555451030863,4
1.7543024170300057,4
1.2322214510758944,4
1.4733112007644564,4
0.4255008854739406,4
0.49661304919302884,4
0.6993964197782677,4
